# archfnmbase            ra         dec        mjd          filt  airm  object       expt  seqid                     class                type   moonsep moonill medpixval  
c4d_210518_003544_ori    150.780000   1.750000 59352.024817 i      1.28 COSMOS-3      90.0 COSMOS-AGN-1              COSMOS-AGN           EGAL     30.55   0.321       3491 
c4d_210506_030052_ori    150.780000   1.750000 59340.125611 g      1.75 COSMOS-3      60.0 COSMOS-DDF-SEQ-B          COSMOS               EGAL    161.76   0.273          0 
c4d_210324_031511_ori    150.000000   3.100000 59297.135544 i      1.21 COSMOS-1     130.0 COSMOS-DDF-SEQ-B          COSMOS               EGAL     31.72   0.744       4259 
c4d_210418_025456_ori    150.780000   1.750000 59322.121482 r      1.34 COSMOS-3      86.0 COSMOS-DDF-SEQ-B          COSMOS               EGAL     60.50   0.293          0 
c4d_210322_094656_ori    270.889996 -29.530000 59295.407595 z      1.03 DECaPS-East   30.0 DECaPSEast-DDF-B          DECaPS               GAL     169.81   0.579          0 
c4d_210403_010523_ori    150.000000   3.100000 59307.045406 i      1.23 COSMOS-1     130.0 COSMOS-DDF-SEQ-A          COSMOS               EGAL    114.82   0.653          0 
c4d_210605_001003_ori    150.780000   1.750000 59370.006984 r      1.42 COSMOS-3      70.0 COSMOS-AGN-1              COSMOS-AGN           EGAL    135.26   0.246          0 
c4d_210527_061934_ori    270.889996 -29.530000 59361.263593 i      1.00 DECaPS-East   30.0 DECaPSEast-DDF-B          DECaPS               GAL      14.87   0.990       8355 
c4d_210610_235258_ori    150.000000   3.100000 59375.995126 i      1.50 COSMOS-1      90.0 COSMOS-AGN-1              COSMOS-AGN           EGAL     66.37   0.003          0 
c4d_210527_095728_ori      7.874596 -43.009600 59361.414917 i      1.26 ELAIS-E1     130.0 ELAIS-DDF-SEQ-A           ELAIS                EGAL     87.72   0.986          0 
c4d_210331_091330_ori    270.889996 -29.530000 59304.384379 r      1.03 DECaPS-East   50.0 DECaPSEast-DDF-B          DECaPS               GAL      45.09   0.903       3314 
c4d_210322_031114_ori    150.780000   1.750000 59295.132803 i      1.18 COSMOS-3     130.0 COSMOS-DDF-SEQ-B          COSMOS               EGAL     56.75   0.552       3140 
c4d_210406_013613_ori    150.000000   3.100000 59310.066822 g      1.20 COSMOS-1      10.0 COSMOS-DDF-SEQ-A          NONE                 None    153.24   0.327          0 
c4d_210415_015150_ori    149.220000   1.750000 59319.077668 g      1.20 COSMOS-2      60.0 COSMOS-DDF-SEQ-A          COSMOS               EGAL     93.79   0.078          0 
c4d_210509_023314_ori    149.220000   1.750000 59343.106419 g      1.68 COSMOS-2      60.0 COSMOS-DDF-SEQ-A          COSMOS               EGAL    129.73   0.065          0 
c4d_210521_234104_ori    149.220000   1.750000 59355.986852 g      1.22 COSMOS-2      10.0 COSMOS-AGN-1              NONE                 None     31.91   0.733          0 
c4d_210522_064239_ori    270.889996 -29.530000 59356.279629 i      1.00 DECaPS-East   30.0 DECaPSEast-DDF-A          DECaPS               GAL      89.57   0.762          0 
c4d_210324_012417_ori    150.000000   3.100000 59297.058531 g      1.26 COSMOS-1      60.0 COSMOS-DDF-SEQ-A          COSMOS               EGAL     32.35   0.737       2349 
c4d_210412_073303_ori    270.889996 -29.530000 59316.314628 i      1.10 DECaPS-East   30.0 DECaPSEast-DDF-A          DECaPS               GAL     113.84   0.001          0 
c4d_210429_000658_ori    150.780000   1.750000 59333.004842 i      1.18 COSMOS-3     130.0 COSMOS-DDF-SEQ-C          COSMOS               EGAL     93.70   0.948          0 
c4d_210601_235606_ori    150.780000   1.750000 59366.997301 i      1.33 COSMOS-3      90.0 COSMOS-AGN-1              COSMOS-AGN           EGAL    164.46   0.533          0 
c4d_210403_025205_ori    149.220000   1.750000 59307.119513 r      1.21 COSMOS-2      86.0 COSMOS-DDF-SEQ-B          COSMOS               EGAL    116.09   0.645          0 
c4d_210512_004148_ori    150.780000   1.750000 59346.029035 i      1.24 COSMOS-3     130.0 COSMOS-DDF-SEQ-C          COSMOS               EGAL     98.69   0.001          0 
c4d_210515_075606_ori    270.889996 -29.530000 59349.330631 g      1.01 DECaPS-East   96.0 DECaPSEast-DDF-A          DECaPS               GAL     175.42   0.109          0 
c4d_210602_095255_ori      7.874596 -43.009600 59367.411759 g      1.21 ELAIS-E1      60.0 ELAIS-DDF-SEQ-A           ELAIS                EGAL     36.71   0.491       2047 
c4d_210607_232958_ori    150.780000   1.750000 59372.979154 r      1.32 COSMOS-3      70.0 COSMOS-AGN-1              COSMOS-AGN           EGAL    102.05   0.055          0 
c4d_210522_092909_ori      9.499996 -43.998000 59356.395251 g      1.47 ELAIS-E2      60.0 ELAIS-DDF-SEQ-B           ELAIS                EGAL    138.99   0.773          0 
c4d_210522_092307_ori      7.874596 -43.009600 59356.391054 g      1.47 ELAIS-E1      60.0 ELAIS-DDF-SEQ-B           ELAIS                EGAL    140.11   0.773          0 
c4d_210412_094533_ori    270.889996 -29.530000 59316.406637 g      1.00 DECaPS-East   10.0 DECaPSEast-DDF-A          NONE                 None    115.17   0.002          0 
c4d_210324_030543_ori    150.780000   1.750000 59297.128972 g      1.18 COSMOS-3      60.0 COSMOS-DDF-SEQ-B          COSMOS               EGAL     33.27   0.744       2293 
c4d_210602_074454_ori    270.889996 -29.530000 59367.322858 z      1.08 DECaPS-East   30.0 DECaPSEast-DDF-A          DECaPS               GAL      71.41   0.500          0 
c4d_210429_082317_ori    270.889996 -29.530000 59333.349506 g      1.00 DECaPS-East   10.0 DECaPSEast-DDF-A-MOON     NONE                 None     21.89   0.928          0 
c4d_210604_235315_ori    149.220000   1.750000 59369.995322 g      1.38 COSMOS-2      80.0 COSMOS-AGN-1              COSMOS-AGN           EGAL    133.89   0.247          0 
c4d_210522_072737_ori    270.889996 -29.530000 59356.310847 i      1.01 DECaPS-East   30.0 DECaPSEast-DDF-A          DECaPS               GAL      89.12   0.765          0 
c4d_210602_074237_ori    270.889996 -29.530000 59367.321272 r      1.07 DECaPS-East   50.0 DECaPSEast-DDF-A          DECaPS               GAL      71.40   0.500          0 
c4d_210429_024200_ori    150.780000   1.750000 59333.112510 g      1.46 COSMOS-3      60.0 COSMOS-DDF-SEQ-B          COSMOS               EGAL     95.15   0.942          0 
c4d_210530_102142_ori      7.874596 -43.009600 59364.431741 i      1.17 ELAIS-E1     130.0 ELAIS-DDF-SEQ-A           ELAIS                EGAL     53.81   0.791       4107 
c4d_210518_073841_ori    270.889996 -29.530000 59352.318540 z      1.01 DECaPS-East   30.0 DECaPSEast-DDF-B          DECaPS               GAL     141.81   0.350          0 
c4d_210418_014728_ori    150.780000   1.750000 59322.074637 g      1.20 COSMOS-3      60.0 COSMOS-DDF-SEQ-A          COSMOS               EGAL     61.02   0.289          0 
c4d_210319_003604_ori    150.000000   3.100000 59292.025056 g      1.47 COSMOS-1      60.0 COSMOS-DDF-SEQ-C          COSMOS               EGAL     91.31   0.265          0 
c4d_210409_085018_ori    270.889996 -29.530000 59313.368273 i      1.02 DECaPS-East   30.0 DECaPSEast-DDF-A          DECaPS               GAL      78.44   0.072          0 
c4d_210522_072136_ori    270.889996 -29.530000 59356.306669 i      1.01 DECaPS-East   30.0 DECaPSEast-DDF-B          DECaPS               GAL      89.18   0.765          0 
c4d_210328_030443_ori    150.000000   3.100000 59301.128280 g      1.22 COSMOS-1      60.0 COSMOS-DDF-SEQ-B          COSMOS               EGAL     30.69   0.992       4864 
c4d_210328_030344_ori    150.780000   1.750000 59301.127602 i      1.19 COSMOS-3      30.0 COSMOS-DDF-SEQ-B          COSMOS-MOON          EGAL     30.08   0.992       3295 
c4d_210509_022839_ori    150.000000   3.100000 59343.103232 r      1.65 COSMOS-1      86.0 COSMOS-DDF-SEQ-A          COSMOS               EGAL    130.38   0.065          0 
c4d_210527_060811_ori    270.889996 -29.530000 59361.255691 i      1.00 DECaPS-East   30.0 DECaPSEast-DDF-A          DECaPS               GAL      14.94   0.991       9462 
c4d_210509_101811_ori    270.889996 -29.530000 59343.429305 i      1.21 DECaPS-East   30.0 DECaPSEast-DDF-B          DECaPS               GAL     112.50   0.051          0 
c4d_210522_070641_ori    270.889996 -29.530000 59356.296309 g      1.00 DECaPS-East   10.0 DECaPSEast-DDF-B          NONE                 None     89.33   0.764          0 
c4d_210602_093732_ori      9.499996 -43.998000 59367.401066 i      1.27 ELAIS-E2     130.0 ELAIS-DDF-SEQ-B           ELAIS                EGAL     38.20   0.492       5034 
c4d_210524_003325_ori    150.780000   1.750000 59358.023217 r      1.34 COSMOS-3      70.0 COSMOS-AGN-1              COSMOS-AGN           EGAL     57.66   0.911       2973 
c4d_210602_072954_ori    270.889996 -29.530000 59367.312432 g      1.05 DECaPS-East   96.0 DECaPSEast-DDF-A          DECaPS               GAL      71.31   0.501          0 
c4d_210515_030441_ori    150.000000   3.100000 59349.128262 r      2.31 COSMOS-1      86.0 COSMOS-DDF-SEQ-B          COSMOS               EGAL     61.91   0.098          0 
c4d_210324_014550_ori    150.000000   3.100000 59297.073499 i      1.23 COSMOS-1     130.0 COSMOS-DDF-SEQ-A          COSMOS               EGAL     32.24   0.738       4136 
c4d_210522_063600_ori    270.889996 -29.530000 59356.275008 r      1.00 DECaPS-East   50.0 DECaPSEast-DDF-A          DECaPS               GAL      89.63   0.762          0 
c4d_210529_235927_ori    149.220000   1.750000 59363.999628 g      1.32 COSMOS-2      10.0 COSMOS-AGN-1              NONE                 None    144.85   0.829          0 
c4d_210425_010945_ori    149.220000   1.750000 59329.048443 g      1.20 COSMOS-2      60.0 COSMOS-DDF-SEQ-A          COSMOS               EGAL     37.86   0.934       3107 
c4d_210506_021407_ori    149.220000   1.750000 59340.093147 g      1.48 COSMOS-2      60.0 COSMOS-DDF-SEQ-A          COSMOS               EGAL    160.80   0.276          0 
c4d_210515_024227_ori    150.780000   1.750000 59349.112817 i      1.91 COSMOS-3     130.0 COSMOS-DDF-SEQ-B          COSMOS               EGAL     63.44   0.097          0 
c4d_210503_004049_ori    150.780000   1.750000 59337.028348 r      1.19 COSMOS-3      86.0 COSMOS-DDF-SEQ-A          COSMOS               EGAL    148.32   0.587          0 
c4d_210602_071316_ori    270.889996 -29.530000 59367.300884 g      1.03 DECaPS-East   96.0 DECaPSEast-DDF-B          DECaPS               GAL      71.20   0.502          0 
c4d_210602_064717_ori    270.889996 -29.530000 59367.282844 r      1.01 DECaPS-East   50.0 DECaPSEast-DDF-A          DECaPS               GAL      71.02   0.504          0 
c4d_210529_235351_ori    150.000000   3.100000 59363.995741 r      1.32 COSMOS-1      70.0 COSMOS-AGN-1              COSMOS-AGN           EGAL    145.07   0.830          0 
c4d_210607_233517_ori    150.780000   1.750000 59372.982837 i      1.34 COSMOS-3      90.0 COSMOS-AGN-1              COSMOS-AGN           EGAL    102.00   0.054          0 
c4d_210509_084738_ori    270.889996 -29.530000 59343.366418 g      1.03 DECaPS-East   10.0 DECaPSEast-DDF-B          NONE                 None    111.77   0.053          0 
c4d_210328_031004_ori    150.000000   3.100000 59301.132002 i      1.22 COSMOS-1      30.0 COSMOS-DDF-SEQ-B          COSMOS-MOON          EGAL     30.72   0.992       3244 
c4d_210415_083451_ori    270.889996 -29.530000 59319.357540 r      1.01 DECaPS-East   50.0 DECaPSEast-DDF-A          DECaPS               GAL     149.49   0.093          0 
c4d_210506_014924_ori    150.000000   3.100000 59340.075977 g      1.39 COSMOS-1      10.0 COSMOS-DDF-SEQ-A          NONE                 None    162.34   0.277          0 
c4d_210515_081713_ori    270.889996 -29.530000 59349.345299 z      1.03 DECaPS-East   30.0 DECaPSEast-DDF-B          DECaPS               GAL     175.32   0.110          0 
c4d_210522_091426_ori      7.874596 -43.009600 59356.385023 i      1.52 ELAIS-E1     130.0 ELAIS-DDF-SEQ-B           ELAIS                EGAL    140.14   0.772          0 
c4d_210602_070359_ori    270.889996 -29.530000 59367.294444 r      1.03 DECaPS-East   50.0 DECaPSEast-DDF-B          DECaPS               GAL      71.13   0.503          0 
c4d_210427_081833_ori    270.889996 -29.530000 59331.346222 i      1.00 DECaPS-East   30.0 DECaPSEast-DDF-B          DECaPS               GAL      52.41   0.999       3286 
c4d_210509_024238_ori    150.780000   1.750000 59343.112940 i      1.70 COSMOS-3     130.0 COSMOS-DDF-SEQ-A          COSMOS               EGAL    131.18   0.065          0 
c4d_210522_072618_ori    270.889996 -29.530000 59356.309935 r      1.01 DECaPS-East   50.0 DECaPSEast-DDF-A          DECaPS               GAL      89.13   0.765          0 
c4d_210328_032516_ori    150.000000   3.100000 59301.142548 r      1.24 COSMOS-1      30.0 COSMOS-DDF-SEQ-B          COSMOS-MOON          EGAL     30.80   0.992       3262 
c4d_210319_004207_ori    149.220000   1.750000 59292.029250 g      1.41 COSMOS-2      60.0 COSMOS-DDF-SEQ-C          COSMOS               EGAL     91.00   0.265          0 
c4d_210425_011720_ori    150.780000   1.750000 59329.053708 r      1.20 COSMOS-3      86.0 COSMOS-DDF-SEQ-A          COSMOS               EGAL     36.35   0.934       3860 
c4d_210319_004532_ori    149.220000   1.750000 59292.031626 i      1.39 COSMOS-2     130.0 COSMOS-DDF-SEQ-C          COSMOS               EGAL     90.98   0.265          0 
c4d_210429_000501_ori    150.780000   1.750000 59333.003493 r      1.18 COSMOS-3      86.0 COSMOS-DDF-SEQ-C          COSMOS               EGAL     93.68   0.948          0 
c4d_210421_010317_ori    150.000000   3.100000 59325.043955 r      1.20 COSMOS-1      86.0 COSMOS-DDF-SEQ-A          COSMOS               EGAL     25.58   0.578       3028 
c4d_210406_085349_ori    270.889996 -29.530000 59310.370715 r      1.02 DECaPS-East   50.0 DECaPSEast-DDF-A          DECaPS               GAL      40.43   0.297       2584 
c4d_210611_001401_ori    150.780000   1.750000 59376.009743 i      1.57 COSMOS-3      90.0 COSMOS-AGN-1              COSMOS-AGN           EGAL     67.48   0.003          0 
c4d_210409_024850_ori    150.000000   3.100000 59313.117247 r      1.26 COSMOS-1      86.0 COSMOS-DDF-SEQ-B          COSMOS               EGAL    160.22   0.086          0 
c4d_210527_081150_ori    270.889996 -29.530000 59361.341562 i      1.08 DECaPS-East   30.0 DECaPSEast-DDF-A          DECaPS               GAL      14.10   0.988       9676 
c4d_210331_032640_ori    150.780000   1.750000 59304.143529 r      1.24 COSMOS-3      86.0 COSMOS-DDF-SEQ-B          COSMOS               EGAL     72.53   0.919          0 
c4d_210530_071756_ori    270.889996 -29.530000 59364.304131 z      1.03 DECaPS-East   30.0 DECaPSEast-DDF-B          DECaPS               GAL      31.05   0.802       7265 
c4d_210512_003351_ori    149.220000   1.750000 59346.023507 r      1.24 COSMOS-2      86.0 COSMOS-DDF-SEQ-C          COSMOS               EGAL     97.28   0.001          0 
c4d_210425_090216_ori    270.889996 -29.530000 59329.376582 g      1.01 DECaPS-East   96.0 DECaPSEast-DDF-A          DECaPS               GAL      82.24   0.952          0 
c4d_210331_003411_ori    149.220000   1.750000 59304.023740 g      1.28 COSMOS-2      60.0 COSMOS-DDF-SEQ-C          COSMOS               EGAL     72.47   0.927          0 
c4d_210506_015926_ori    149.220000   1.750000 59340.082950 i      1.42 COSMOS-2     130.0 COSMOS-DDF-SEQ-A          COSMOS               EGAL    160.92   0.277          0 
c4d_210506_015130_ori    150.000000   3.100000 59340.077438 r      1.40 COSMOS-1      86.0 COSMOS-DDF-SEQ-A          COSMOS               EGAL    162.33   0.277          0 
c4d_210503_083707_ori    270.889996 -29.530000 59337.359120 z      1.01 DECaPS-East   30.0 DECaPSEast-DDF-B          DECaPS               GAL      36.65   0.551       3025 
c4d_210427_024140_ori    150.000000   3.100000 59331.112278 g      1.46 COSMOS-1      60.0 COSMOS-DDF-SEQ-B          COSMOS               EGAL     66.50   0.999          0 
c4d_210506_015002_ori    150.000000   3.100000 59340.076416 g      1.39 COSMOS-1      60.0 COSMOS-DDF-SEQ-A          COSMOS               EGAL    162.34   0.277          0 
c4d_210328_014850_ori    150.780000   1.750000 59301.075587 g      1.19 COSMOS-3      60.0 COSMOS-DDF-SEQ-A          COSMOS               EGAL     29.67   0.991       4729 
c4d_210322_025048_ori    150.780000   1.750000 59295.118614 r      1.18 COSMOS-3      86.0 COSMOS-DDF-SEQ-B          COSMOS               EGAL     56.89   0.551       2074 
c4d_210530_090431_ori    270.889996 -29.530000 59364.378140 z      1.24 DECaPS-East   30.0 DECaPSEast-DDF-A          DECaPS               GAL      31.71   0.796       5184 
c4d_210602_073718_ori    270.889996 -29.530000 59367.317571 r      1.06 DECaPS-East   50.0 DECaPSEast-DDF-A          DECaPS               GAL      71.36   0.500          0 
